SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household size - 5 groups, collapsed and Household composition - 4 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household size - 5 groups, collapsed","One person",,,,"Two people",,,,"Three people",,,,"Four people",,,,"Five or more people",,,,
"Household composition - 4 groups, collapsed","One person household","One family household: Couple family","One family household: Lone parent","Other household types","One person household","One family household: Couple family","One family household: Lone parent","Other household types","One person household","One family household: Couple family","One family household: Lone parent","Other household types","One person household","One family household: Couple family","One family household: Lone parent","Other household types","One person household","One family household: Couple family","One family household: Lone parent","Other household types",
"Data Zone (2022)",
"S01015400",202,0,0,0,0,46,16,18,0,12,12,8,0,20,0,4,0,4,0,1,
"S01015401",284,0,0,0,0,63,32,14,0,18,10,7,0,19,0,1,0,4,2,1,
"S01015402",305,0,0,0,0,64,17,16,0,18,10,4,0,22,0,0,0,16,1,9,
"S01015403",280,0,0,0,0,71,38,17,0,32,2,13,0,25,2,6,0,15,2,6,
"S01015404",305,0,0,0,0,65,27,44,0,23,11,14,0,27,6,2,0,15,3,6,
"S01015405",276,0,0,0,0,98,31,27,0,18,11,16,0,23,1,6,0,10,0,2,
"S01015406",250,0,0,0,0,91,14,20,0,10,10,3,0,2,0,0,0,4,0,0,
"S01015407",225,0,0,0,0,88,32,28,0,23,9,7,0,19,3,0,0,5,0,4,
"S01015408",160,0,0,0,0,74,15,15,0,20,7,7,0,27,3,2,0,7,0,3,
"S01015409",112,0,0,0,0,123,13,7,0,34,3,7,0,42,0,4,0,22,0,12,
"S01015410",109,0,0,0,0,157,12,5,0,44,6,3,0,29,1,1,0,10,0,5,
"S01015411",129,0,0,0,0,115,15,0,0,35,3,1,0,33,2,5,0,16,0,6,
"S01015412",64,0,0,0,0,59,13,1,0,25,5,2,0,16,1,0,0,11,0,18,
"S01015413",192,0,0,0,0,128,24,7,0,33,10,0,0,33,0,2,0,7,2,7,
"S01015414",151,0,0,0,0,100,28,3,0,33,7,4,0,28,2,1,0,4,2,2,
"S01015415",133,0,0,0,0,79,15,3,0,19,0,1,0,11,0,0,0,3,0,0,
"S01015416",102,0,0,0,0,71,10,5,0,27,4,1,0,27,1,0,0,5,0,2,
"S01015417",209,0,0,0,0,72,25,4,0,19,7,1,0,11,2,1,0,6,3,4,
"S01015418",172,0,0,0,0,90,28,7,0,29,10,4,0,20,0,0,0,2,0,4,
"S01015419",202,0,0,0,0,87,35,17,0,41,11,5,0,24,6,2,0,6,2,1,
"S01015420",164,0,0,0,0,52,38,10,0,26,15,5,0,19,5,5,0,18,1,0,
"S01015421",165,0,0,0,0,53,12,4,0,27,13,1,0,10,1,2,0,12,0,3,
"S01015422",140,0,0,0,0,76,34,4,0,37,7,12,0,34,5,5,0,8,2,4,
"S01015423",76,0,0,0,0,52,18,3,0,25,16,1,0,18,0,2,0,3,0,0,
"S01015424",172,0,0,0,0,45,31,4,0,22,22,7,0,13,3,4,0,4,3,0,
"S01015425",75,0,0,0,0,104,14,0,0,28,7,5,0,25,0,4,0,10,0,10,
"S01015426",113,0,0,0,0,146,15,1,0,46,5,2,0,31,1,2,0,7,0,6,
"S01015427",107,0,0,0,0,127,12,2,0,30,3,4,0,22,2,0,0,9,1,6,
"S01015428",196,0,0,0,0,113,7,2,0,28,1,2,0,19,0,0,0,13,2,2,
"S01015429",67,0,0,0,0,46,27,5,0,24,7,4,0,23,7,1,0,9,0,2,
"S01015430",157,0,0,0,0,67,52,3,0,40,26,5,0,26,8,3,0,17,2,1,
"S01015431",158,0,0,0,0,64,34,2,0,41,11,2,0,24,7,0,0,8,1,2,
"S01015432",113,0,0,0,0,59,26,3,0,17,9,1,0,18,6,5,0,9,0,0,
"S01015433",93,0,0,0,0,135,20,0,0,50,6,0,0,42,1,2,0,9,1,3,
"S01015434",161,0,0,0,0,168,17,0,0,41,6,4,0,31,2,2,0,12,0,3,
"S01015435",348,0,0,0,0,125,19,1,0,35,9,1,0,14,1,1,0,8,0,1,
"S01015436",84,0,0,0,0,95,8,1,0,23,3,0,0,33,2,0,0,15,0,1,
"S01015437",137,0,0,0,0,167,23,3,0,44,4,5,0,32,2,5,0,11,0,1,
"S01015438",259,0,0,0,0,100,21,2,0,23,7,3,0,17,4,5,0,7,0,0,
"S01015439",179,0,0,0,0,55,15,7,0,25,5,1,0,15,0,7,0,5,0,0,
"S01015440",83,0,0,0,0,107,12,2,0,55,5,0,0,35,1,0,0,6,1,1,
"S01015441",89,0,0,0,0,95,17,1,0,33,11,1,0,28,4,1,0,9,0,4,
"S01015442",112,0,0,0,0,135,10,0,0,48,8,3,0,41,3,2,0,7,2,0,
"S01015443",116,0,0,0,0,155,15,2,0,48,5,0,0,37,0,5,0,12,0,4,
"S01015444",187,0,0,0,0,96,11,4,0,32,2,2,0,30,3,0,0,3,0,2,
"S01015445",91,0,0,0,0,140,9,1,0,37,1,0,0,21,0,5,0,11,0,3,
"S01015446",90,0,0,0,0,120,20,0,0,35,5,3,0,29,1,1,0,9,3,3,
"S01015447",59,0,0,0,0,84,4,2,0,39,2,3,0,37,1,0,0,10,0,1,
"S01015448",284,0,0,0,0,109,41,3,0,42,5,6,0,28,2,0,0,5,2,1,
"S01015449",77,0,0,0,0,128,15,1,0,46,7,3,0,31,0,2,0,6,0,1,
"S01015450",32,0,0,0,0,73,12,0,0,76,12,2,0,85,4,1,0,19,0,2,
"S01015451",107,0,0,0,0,97,15,2,0,58,11,2,0,44,1,1,0,8,0,1,
"S01015452",71,0,0,0,0,86,14,0,0,38,10,0,0,40,0,5,0,14,1,0,
"S01015453",7,0,0,0,0,39,3,1,0,29,2,3,0,52,3,0,0,24,0,3,
"S01015454",33,0,0,0,0,55,14,1,0,38,6,2,0,49,2,1,0,18,0,1,
"S01015455",28,0,0,0,0,85,7,0,0,39,6,1,0,59,2,3,0,21,0,2,
"S01015456",116,0,0,0,0,138,12,3,0,36,6,4,0,27,1,2,0,10,0,1,
"S01015457",94,0,0,0,0,105,20,4,0,55,9,3,0,35,1,4,0,13,0,3,
"S01015458",112,0,0,0,0,123,9,0,0,82,6,4,0,41,1,5,0,15,1,3,
"S01015459",110,0,0,0,0,44,23,5,0,28,13,8,0,32,7,4,0,11,5,2,
"S01015460",183,0,0,0,0,80,35,8,0,42,19,5,0,33,2,8,0,12,4,2,
"S01015461",92,0,0,0,0,64,23,3,0,42,17,5,0,34,4,4,0,4,3,1,
"S01015462",112,0,0,0,0,43,37,6,0,24,16,5,0,18,0,1,0,1,1,3,
"S01015463",116,0,0,0,0,78,30,6,0,39,9,0,0,27,8,2,0,5,1,4,
"S01015464",64,0,0,0,0,84,21,3,0,31,12,3,0,27,6,6,0,10,3,3,
"S01015465",74,0,0,0,0,22,39,4,0,24,31,7,0,31,12,4,0,18,3,7,
"S01015466",75,0,0,0,0,41,20,4,0,17,20,4,0,21,12,2,0,15,4,6,
"S01015467",92,0,0,0,0,31,66,4,0,26,24,3,0,15,25,2,0,24,4,0,
"S01015468",109,0,0,0,0,94,34,1,0,44,15,3,0,35,6,6,0,12,2,6,
"S01015469",198,0,0,0,0,65,50,2,0,38,20,11,0,31,16,6,0,18,2,3,
"S01015470",74,0,0,0,0,47,34,3,0,37,20,3,0,32,13,0,0,17,2,0,
"S01015471",78,0,0,0,0,55,39,4,0,47,17,4,0,34,0,6,0,12,1,2,
"S01015472",39,0,0,0,0,107,6,0,0,46,6,6,0,29,1,4,0,10,0,1,
"S01015473",38,0,0,0,0,52,19,3,0,23,4,2,0,26,0,1,0,11,0,3,
"S01015474",103,0,0,0,0,58,37,6,0,54,12,1,0,39,6,1,0,17,2,3,
"S01015475",92,0,0,0,0,38,23,4,0,30,18,1,0,40,8,3,0,19,8,2,
"S01015476",65,0,0,0,0,97,14,3,0,46,6,3,0,55,2,3,0,22,0,6,
"S01015477",23,0,0,0,0,45,6,0,0,32,5,3,0,53,4,2,0,15,5,3,
"S01015478",29,0,0,0,0,78,10,0,0,42,1,1,0,29,2,5,0,11,2,4,
"S01015479",100,0,0,0,0,52,49,4,0,36,23,4,0,38,10,7,0,25,0,2,
"S01015480",184,0,0,0,0,45,47,8,0,21,25,5,0,18,16,8,0,21,11,12,
"S01015481",46,0,0,0,0,58,10,1,0,31,8,2,0,21,0,1,0,21,0,1,
"S01015482",238,0,0,0,0,55,58,4,0,30,24,3,0,22,5,9,0,15,10,3,
"S01015483",62,0,0,0,0,39,43,4,0,14,23,0,0,20,4,3,0,17,8,2,
"S01015484",52,0,0,0,0,32,15,3,0,26,13,2,0,23,5,10,0,19,6,5,
"S01015485",61,0,0,0,0,72,27,5,0,36,19,13,0,36,4,4,0,25,8,10,
"S01015486",105,0,0,0,0,159,11,6,0,47,6,4,0,41,0,4,0,6,0,4,
"S01015487",128,0,0,0,0,85,32,4,0,35,17,7,0,28,4,5,0,26,3,13,
"S01015488",48,0,0,0,0,53,16,10,0,32,17,4,0,23,9,7,0,18,5,1,
"S01015489",37,0,0,0,0,50,13,0,0,35,2,2,0,24,3,1,0,17,0,2,
"S01015490",96,0,0,0,0,42,56,6,0,41,21,8,0,26,15,5,0,33,7,9,
"S01015491",85,0,0,0,0,63,22,6,0,20,22,9,0,29,10,6,0,20,7,0,
"S01015492",67,0,0,0,0,57,18,4,0,32,13,2,0,18,4,5,0,15,1,3,
"S01015493",93,0,0,0,0,136,22,4,0,37,7,5,0,32,2,4,0,8,0,6,
"S01015494",64,0,0,0,0,92,17,2,0,32,12,2,0,23,1,2,0,9,0,0,
"S01015495",61,0,0,0,0,69,17,6,0,22,5,1,0,11,3,0,0,7,1,0,
"S01015496",93,0,0,0,0,96,23,1,0,32,7,2,0,34,2,3,0,9,2,2,
"S01015497",113,0,0,0,0,113,18,3,0,53,10,2,0,39,6,2,0,12,4,3,
"S01015498",145,0,0,0,0,101,33,4,0,40,16,3,0,33,3,6,0,22,1,6,
"S01015499",89,0,0,0,0,63,21,4,0,18,10,2,0,21,0,4,0,8,2,0,
"S01015500",154,0,0,0,0,121,18,0,0,33,5,4,0,22,0,7,0,5,2,4,
"S01015501",89,0,0,0,0,82,12,3,0,30,7,6,0,26,0,2,0,9,1,3,
"S01015502",141,0,0,0,0,124,33,5,0,33,7,6,0,35,3,3,0,5,0,6,
"S01015503",190,0,0,0,0,145,27,7,0,43,4,5,0,23,0,2,0,9,1,8,
"S01015504",101,0,0,0,0,54,23,6,0,39,11,7,0,35,2,2,0,9,1,3,
"S01015505",130,0,0,0,0,79,12,9,0,19,5,1,0,12,0,4,0,7,2,1,
"S01015506",396,0,0,0,0,80,33,16,0,7,6,5,0,17,1,3,0,4,0,0,
"S01015507",370,0,0,0,0,103,24,17,0,25,10,1,0,17,1,0,0,3,0,0,
"S01015508",165,0,0,0,0,78,17,6,0,21,1,0,0,7,0,0,0,4,0,0,
"S01015509",276,0,0,0,0,99,27,25,0,23,10,0,0,11,2,0,0,16,4,2,
"S01015510",309,0,0,0,0,91,37,9,0,21,9,2,0,12,3,5,0,7,0,3,
"S01015511",224,0,0,0,0,86,49,11,0,33,13,4,0,24,2,2,0,7,1,5,
"S01015512",173,0,0,0,0,61,29,6,0,18,14,4,0,14,0,2,0,2,0,0,
"S01015513",270,0,0,0,0,102,37,9,0,28,1,3,0,19,0,2,0,10,0,2,
"S01015514",203,0,0,0,0,65,34,14,0,31,10,3,0,19,2,4,0,10,0,1,
"S01015515",127,0,0,0,0,76,23,7,0,31,12,0,0,28,0,3,0,11,0,4,
"S01015516",159,0,0,0,0,80,19,3,0,23,1,3,0,16,0,2,0,7,1,0,
"S01015517",82,0,0,0,0,94,16,0,0,28,2,3,0,29,1,2,0,5,1,0,
"S01015518",121,0,0,0,0,134,19,3,0,64,8,6,0,62,1,1,0,18,0,3,
"S01015519",149,0,0,0,0,58,19,10,0,15,6,1,0,21,0,5,0,11,1,2,
"S01015520",231,0,0,0,0,79,43,12,0,33,16,1,0,18,1,3,0,8,0,0,
"S01015521",159,0,0,0,0,85,28,12,0,40,21,1,0,21,5,1,0,12,0,0,
"S01015522",158,0,0,0,0,43,25,6,0,21,21,8,0,28,5,0,0,16,3,4,
"S01015523",162,0,0,0,0,60,34,11,0,24,13,0,0,27,4,0,0,8,2,3,
"S01015524",233,0,0,0,0,64,38,10,0,35,12,1,0,18,4,0,0,7,3,1,
"S01015525",184,0,0,0,0,46,44,4,0,22,22,2,0,33,10,3,0,15,1,2,
"S01015526",113,0,0,0,0,71,52,4,0,38,18,3,0,23,1,4,0,18,0,4,
"S01015527",158,0,0,0,0,63,35,9,0,37,16,4,0,29,10,0,0,20,0,4,
"S01015528",221,0,0,0,0,69,46,10,0,22,8,2,0,16,9,1,0,12,1,2,
"S01015529",172,0,0,0,0,86,58,6,0,49,26,9,0,25,16,4,0,18,1,4,
"S01015530",75,0,0,0,0,52,29,8,0,28,17,9,0,37,6,4,0,18,3,3,
"S01015531",226,0,0,0,0,115,29,4,0,47,11,5,0,33,1,2,0,11,0,3,
"S01015532",164,0,0,0,0,43,23,7,0,23,11,4,0,26,2,2,0,6,0,2,
"S01015533",306,0,0,0,0,62,32,15,0,24,8,6,0,21,4,1,0,14,0,0,
"S01015534",207,0,0,0,0,37,40,9,0,21,14,5,0,26,5,3,0,15,2,1,
"S01015535",161,0,0,0,0,78,35,12,0,18,13,2,0,23,2,4,0,15,1,1,
"S01015536",122,0,0,0,0,105,27,1,0,44,14,5,0,57,3,2,0,19,0,7,
"S01015537",95,0,0,0,0,50,31,9,0,29,11,8,0,30,4,2,0,7,0,1,
"S01015538",232,0,0,0,0,107,47,6,0,45,24,4,0,32,3,10,0,10,0,2,
"S01015539",97,0,0,0,0,43,25,0,0,20,20,3,0,33,8,4,0,16,2,4,
"S01015540",70,0,0,0,0,37,30,6,0,48,13,3,0,29,4,4,0,20,1,5,
"S01015541",74,0,0,0,0,49,25,4,0,33,19,6,0,22,6,4,0,15,0,2,
"S01015542",86,0,0,0,0,80,31,3,0,29,17,1,0,36,6,1,0,7,2,5,
"S01015543",182,0,0,0,0,71,47,4,0,33,27,3,0,35,7,2,0,14,2,3,
"S01015544",216,0,0,0,0,77,45,6,0,42,16,5,0,32,2,10,0,15,0,0,
"S01015545",23,0,0,0,0,77,10,2,0,65,6,2,0,76,0,7,0,19,1,2,
"S01015546",35,0,0,0,0,80,12,3,0,59,4,0,0,36,3,1,0,5,0,4,
"S01015547",38,0,0,0,0,49,2,2,0,37,3,2,0,31,0,3,0,9,0,2,
"S01015548",37,0,0,0,0,66,5,0,0,40,2,1,0,35,0,0,0,13,2,0,
"S01015549",48,0,0,0,0,65,8,5,0,26,2,1,0,29,0,2,0,11,0,0,
"S01015550",78,0,0,0,0,176,26,2,0,37,3,2,0,28,1,0,0,12,0,3,
"S01015551",77,0,0,0,0,120,17,3,0,52,4,3,0,60,2,6,0,13,2,7,
"S01015552",88,0,0,0,0,51,33,6,0,22,14,3,0,20,5,3,0,22,1,0,
"S01015553",131,0,0,0,0,52,40,6,0,29,24,0,0,17,8,5,0,11,0,2,
"S01015554",150,0,0,0,0,127,22,6,0,50,7,5,0,29,2,9,0,9,0,2,
"S01015555",159,0,0,0,0,95,32,5,0,24,8,2,0,21,3,3,0,4,0,1,
"S01015556",101,0,0,0,0,90,30,0,0,42,12,2,0,39,0,2,0,6,0,3,
"S01015557",127,0,0,0,0,101,37,4,0,43,12,5,0,34,6,5,0,17,1,2,
"S01015558",122,0,0,0,0,99,21,1,0,26,14,6,0,26,1,3,0,6,0,6,
"S01015559",86,0,0,0,0,34,22,3,0,14,5,0,0,17,1,0,0,5,2,0,
"S01015560",95,0,0,0,0,79,34,5,0,49,16,4,0,29,12,3,0,7,4,2,
"S01015561",86,0,0,0,0,91,6,0,0,31,2,6,0,15,1,0,0,6,1,0,
"S01015562",96,0,0,0,0,63,12,3,0,30,7,5,0,16,4,1,0,13,0,4,
"S01015563",54,0,0,0,0,117,8,1,0,40,1,4,0,34,1,8,0,10,1,6,
"S01015564",159,0,0,0,0,139,27,2,0,68,10,2,0,49,3,0,0,10,0,3,
"S01015565",78,0,0,0,0,77,25,4,0,39,15,4,0,21,0,0,0,6,2,0,
"S01015566",147,0,0,0,0,65,32,2,0,30,17,1,0,22,6,3,0,7,4,0,
"S01015567",200,0,0,0,0,112,21,4,0,31,20,3,0,29,0,2,0,11,3,4,
"S01015568",76,0,0,0,0,84,10,3,0,30,4,2,0,31,0,5,0,8,0,1,
"S01015569",170,0,0,0,0,101,45,2,0,32,35,3,0,34,10,0,0,21,5,4,
"S01015570",107,0,0,0,0,65,11,0,0,17,8,3,0,14,4,2,0,0,1,0,
"S01015571",96,0,0,0,0,84,19,4,0,32,15,0,0,26,5,4,0,13,0,4,
"S01015572",158,0,0,0,0,112,25,2,0,48,16,5,0,36,3,2,0,19,0,8,
"S01015573",141,0,0,0,0,109,15,4,0,34,8,1,0,17,2,0,0,10,0,0,
"S01015574",137,0,0,0,0,148,18,8,0,53,4,7,0,45,0,2,0,8,0,2,
"S01015575",108,0,0,0,0,129,19,2,0,44,13,6,0,44,6,3,0,9,0,1,
"S01015576",69,0,0,0,0,88,11,0,0,24,4,4,0,32,6,1,0,8,0,1,
"S01015577",144,0,0,0,0,64,39,8,0,31,18,3,0,24,3,4,0,6,2,2,
"S01015578",95,0,0,0,0,120,12,3,0,37,5,4,0,46,1,8,0,9,4,5,
"S01015579",49,0,0,0,0,70,5,2,0,32,2,1,0,27,0,2,0,8,0,2,
"S01015580",70,0,0,0,0,53,24,2,0,28,15,4,0,16,9,6,0,10,4,2,
"S01015581",125,0,0,0,0,80,20,4,0,39,13,3,0,31,3,8,0,6,0,2,
"S01015582",126,0,0,0,0,85,28,5,0,41,20,2,0,32,3,1,0,12,1,3,
"S01015583",120,0,0,0,0,97,19,10,0,23,2,3,0,11,1,3,0,1,0,1,
"S01015584",76,0,0,0,0,141,14,3,0,44,5,8,0,26,1,4,0,11,0,6,
"S01015585",123,0,0,0,0,62,32,2,0,35,10,4,0,20,3,6,0,3,2,0,
"S01015586",157,0,0,0,0,83,36,10,0,23,12,0,0,16,1,2,0,0,0,3,
"S01015587",91,0,0,0,0,68,19,3,0,22,3,3,0,22,3,0,0,11,4,4,
"S01015588",151,0,0,0,0,134,20,6,0,53,6,4,0,28,4,2,0,10,0,3,
"S01015589",80,0,0,0,0,49,27,3,0,33,16,7,0,23,3,1,0,8,0,2,
"S01015590",106,0,0,0,0,70,43,1,0,36,31,5,0,44,13,6,0,18,2,0,
"S01015591",91,0,0,0,0,80,17,1,0,41,7,2,0,36,1,1,0,12,0,2,
"S01015592",98,0,0,0,0,89,15,3,0,31,11,2,0,43,2,0,0,14,0,5,
"S01015593",149,0,0,0,0,65,27,2,0,20,11,2,0,21,5,4,0,4,0,0,
"S01015594",99,0,0,0,0,61,22,1,0,25,18,1,0,18,2,1,0,11,2,0,
"S01015595",144,0,0,0,0,73,35,3,0,36,16,3,0,29,1,5,0,15,0,2,
"S01015596",174,0,0,0,0,89,17,2,0,31,6,5,0,25,2,2,0,11,0,2,
"S01015597",147,0,0,0,0,102,32,2,0,43,13,6,0,29,0,3,0,2,0,0,
"S01015598",167,0,0,0,0,94,21,4,0,54,9,3,0,23,1,5,0,8,2,4,
"S01015599",73,0,0,0,0,127,10,0,0,47,1,3,0,42,0,3,0,15,0,2,
"S01015600",75,0,0,0,0,103,22,1,0,38,6,3,0,32,1,2,0,16,0,5,
"S01015601",157,0,0,0,0,84,45,3,0,46,16,3,0,23,6,4,0,7,1,4,
"S01015602",147,0,0,0,0,87,36,2,0,33,13,3,0,18,7,4,0,15,0,4,
"S01015603",149,0,0,0,0,149,26,8,0,36,7,6,0,43,0,5,0,11,4,4,
"S01015604",166,0,0,0,0,82,29,6,0,63,26,6,0,41,9,4,0,23,1,4,
"S01015605",35,0,0,0,0,84,4,0,0,20,3,2,0,23,0,1,0,8,0,3,
"S01015606",32,0,0,0,0,70,6,2,0,22,1,3,0,27,0,2,0,7,0,3,
"S01015607",72,0,0,0,0,110,8,2,0,43,5,4,0,36,0,2,0,23,0,7,
"S01015608",153,0,0,0,0,136,22,0,0,54,9,1,0,35,3,3,0,14,0,2,
"S01015609",51,0,0,0,0,108,11,0,0,51,9,4,0,39,2,3,0,13,2,4,
"S01015610",24,0,0,0,0,54,3,0,0,37,7,0,0,68,0,0,0,14,0,2,
"S01015611",55,0,0,0,0,97,10,4,0,42,6,3,0,34,2,0,0,13,3,8,
"S01015612",36,0,0,0,0,84,6,3,0,22,4,4,0,23,0,2,0,6,2,4,
"S01015613",144,0,0,0,0,143,21,2,0,63,19,3,0,68,2,3,0,17,0,3,
"S01015614",125,0,0,0,0,179,13,2,0,56,7,1,0,47,1,4,0,10,0,3,
"S01015615",74,0,0,0,0,79,25,2,0,61,16,6,0,26,5,5,0,20,0,2,
"S01015616",91,0,0,0,0,65,23,5,0,38,13,5,0,34,1,3,0,5,0,3,
"S01015617",225,0,0,0,0,80,24,3,0,28,9,1,0,19,1,1,0,8,0,2,
"S01015618",91,0,0,0,0,130,13,1,0,55,9,3,0,72,0,0,0,14,0,2,
"S01015619",118,0,0,0,0,131,27,4,0,57,13,2,0,49,4,0,0,12,0,2,
"S01015620",156,0,0,0,0,79,32,5,0,25,10,2,0,33,1,5,0,11,1,0,
"S01015621",122,0,0,0,0,76,30,6,0,36,27,3,0,29,10,5,0,18,5,0,
"S01015622",183,0,0,0,0,158,26,2,0,46,12,3,0,41,0,2,0,21,0,5,
"S01015623",57,0,0,0,0,115,15,2,0,25,7,7,0,26,0,0,0,11,1,1,
"S01015624",65,0,0,0,0,38,7,1,0,23,7,0,0,43,0,2,0,19,2,3,
"S01015625",123,0,0,0,0,108,13,2,0,32,3,4,0,18,2,0,0,11,2,0,
"S01015626",143,0,0,0,0,119,34,2,0,29,11,2,0,29,0,1,0,10,0,0,
"S01015627",172,0,0,0,0,111,16,5,0,33,10,1,0,15,0,0,0,12,0,2,
"S01015628",128,0,0,0,0,73,18,3,0,23,5,1,0,22,4,1,0,5,0,7,
"S01015629",101,0,0,0,0,119,16,3,0,32,4,1,0,27,2,4,0,15,2,4,
"S01015630",104,0,0,0,0,71,29,3,0,22,10,3,0,20,4,0,0,9,0,4,
"S01015631",111,0,0,0,0,109,10,1,0,37,3,2,0,22,2,1,0,8,0,0,
"S01015632",109,0,0,0,0,135,15,1,0,50,3,2,0,58,1,1,0,12,0,2,
"S01015633",135,0,0,0,0,116,27,3,0,53,8,3,0,44,3,2,0,12,0,2,
"S01015634",164,0,0,0,0,84,26,2,0,32,6,2,0,12,0,1,0,4,1,2,
"S01015635",131,0,0,0,0,101,25,4,0,44,16,8,0,33,6,6,0,16,2,1,
"S01015636",102,0,0,0,0,57,30,1,0,29,20,4,0,20,8,4,0,14,4,1,
"S01015637",90,0,0,0,0,68,42,4,0,38,21,0,0,41,1,0,0,17,1,6,
"S01015638",98,0,0,0,0,57,34,4,0,32,15,2,0,33,3,10,0,6,2,2,
"S01015639",276,0,0,0,0,132,33,7,0,40,9,5,0,27,0,5,0,11,0,0,
"S01015640",134,0,0,0,0,62,19,2,0,14,3,6,0,14,2,1,0,4,2,0,
"S01015641",148,0,0,0,0,122,11,3,0,34,2,5,0,21,0,3,0,2,0,2,
"S01015642",103,0,0,0,0,67,34,3,0,32,10,0,0,19,3,9,0,10,2,4,
"S01015643",83,0,0,0,0,154,4,5,0,35,2,6,0,23,0,2,0,19,0,4,
"S01015644",90,0,0,0,0,56,22,5,0,18,14,0,0,29,4,2,0,11,2,2,
"S01015645",149,0,0,0,0,51,64,6,0,28,33,10,0,35,21,4,0,25,8,1,
"S01015646",123,0,0,0,0,82,39,6,0,33,14,5,0,20,7,3,0,12,4,6,
"S01015647",95,0,0,0,0,45,26,1,0,19,18,0,0,17,5,2,0,4,2,0,
"S01015648",140,0,0,0,0,80,49,11,0,32,25,10,0,37,12,0,0,32,4,0,
"S01015649",69,0,0,0,0,41,33,6,0,23,19,1,0,15,6,0,0,12,0,0,
"S01015650",116,0,0,0,0,112,41,2,0,33,16,3,0,32,7,2,0,12,4,2,
"S01015651",141,0,0,0,0,84,26,3,0,50,17,2,0,28,4,2,0,9,0,1,
"S01015652",174,0,0,0,0,100,40,6,0,48,26,7,0,35,7,3,0,21,2,1,
"S01015653",217,0,0,0,0,82,54,6,0,34,8,1,0,32,3,4,0,16,0,2,
"S01015654",134,0,0,0,0,105,29,2,0,44,16,3,0,30,6,0,0,8,0,1,
"S01015655",95,0,0,0,0,161,13,0,0,49,4,0,0,29,4,2,0,5,0,0,
"S01015656",193,0,0,0,0,66,32,5,0,39,4,2,0,8,10,2,0,2,0,2,
"S01015657",168,0,0,0,0,87,29,0,0,30,11,4,0,29,0,2,0,1,1,1,
"S01015658",287,0,0,0,0,81,22,7,0,20,6,0,0,4,0,1,0,1,2,0,
"S01015659",89,0,0,0,0,75,19,1,0,33,5,2,0,20,1,8,0,5,1,2,
"S01015660",273,0,0,0,0,71,22,5,0,24,0,0,0,8,1,0,0,2,0,0,
"S01015661",132,0,0,0,0,130,10,1,0,44,7,0,0,48,5,3,0,18,0,2,
"S01015662",127,0,0,0,0,66,16,7,0,37,6,4,0,24,0,3,0,12,0,0,
"S01015663",74,0,0,0,0,105,6,0,0,25,3,2,0,21,1,2,0,6,0,1,
"S01015664",63,0,0,0,0,79,18,0,0,23,8,2,0,20,0,1,0,6,0,1,
"S01015665",208,0,0,0,0,70,54,4,0,39,16,6,0,28,5,3,0,10,0,0,
"S01015666",127,0,0,0,0,77,17,2,0,48,11,2,0,35,0,1,0,11,0,2,
"S01015667",103,0,0,0,0,101,38,3,0,44,27,5,0,38,8,7,0,7,4,0,
"S01015668",68,0,0,0,0,66,28,3,0,37,10,2,0,20,3,4,0,6,0,0,
"S01015669",139,0,0,0,0,108,33,5,0,34,16,4,0,29,5,5,0,9,0,3,
"S01015670",92,0,0,0,0,87,31,1,0,31,17,3,0,26,6,3,0,8,1,0,
"S01015671",98,0,0,0,0,66,45,6,0,56,27,8,0,33,11,4,0,9,1,3,
"S01015672",72,0,0,0,0,80,25,5,0,33,15,2,0,32,3,2,0,18,1,2,
"S01015673",72,0,0,0,0,136,19,1,0,88,9,2,0,75,2,4,0,13,1,1,
"S01015674",44,0,0,0,0,61,12,0,0,42,7,3,0,40,0,0,0,13,0,1,
"S01015675",76,0,0,0,0,149,13,2,0,41,4,1,0,35,0,1,0,5,0,1,
"S01015676",35,0,0,0,0,82,6,3,0,51,4,5,0,76,1,2,0,26,1,4,
"S01015677",54,0,0,0,0,104,12,3,0,51,4,3,0,61,2,3,0,11,0,2,
"S01015678",61,0,0,0,0,115,7,3,0,22,1,1,0,27,1,3,0,12,0,2,
"S01015679",63,0,0,0,0,78,15,4,0,31,0,0,0,27,1,2,0,8,1,5,
"S01015680",71,0,0,0,0,79,12,0,0,23,2,2,0,28,3,3,0,6,0,0,
"S01015681",129,0,0,0,0,56,23,2,0,35,11,5,0,31,3,2,0,10,1,2,
"S01015682",145,0,0,0,0,87,36,9,0,40,18,6,0,32,7,1,0,8,2,2,
"S01015683",201,0,0,0,0,56,45,5,0,31,25,4,0,34,7,11,0,13,5,5,
"S01015684",154,0,0,0,0,38,45,4,0,34,24,5,0,26,12,2,0,10,2,4,
"S01015685",87,0,0,0,0,47,15,4,0,35,5,5,0,29,7,4,0,7,5,1,
"S01015686",42,0,0,0,0,62,15,4,0,39,10,3,0,46,5,3,0,12,0,0,
"S01015687",65,0,0,0,0,74,17,7,0,56,11,2,0,42,1,3,0,9,1,7,
"S01015688",89,0,0,0,0,39,31,5,0,15,20,8,0,25,4,6,0,8,2,1,
"S01015689",125,0,0,0,0,39,28,7,0,11,11,2,0,9,0,0,0,5,5,1,
"S01015690",112,0,0,0,0,46,35,5,0,31,8,6,0,19,6,2,0,15,1,3,
