LSOA_code,LSOA_name,Subjective_wellbeing_Likert_score,Subjective_wellbeing_Caseness_score,Physical_Component_Summary,Mental_Component_Summary,Household_net_income_monthly
E01006019,Tameside 018D,12.36850272,2.328937161,46.12311094,45.78185415,2526.994864
E01006020,Tameside 018E,11.85748988,2.092307692,48.70633198,47.12817814,2986.472218
E01006021,Tameside 016D,11.40695489,1.842105263,49.45444549,48.11042293,3098.891662
E01006022,Tameside 015A,11.47066327,1.869897959,49.55183036,47.61441964,3161.061555
E01006023,Tameside 015B,12.06264683,2.13155834,47.63526233,46.49252937,2793.653844
E01006024,Tameside 022A,10.95463511,1.52991453,50.96360289,48.94809993,3889.55648
E01006025,Tameside 027A,12.22018349,2.344036697,47.36821101,46.43750459,2791.756045
E01006026,Tameside 022B,11.6686884,1.937073541,49.1953677,47.57877938,3121.943453
E01006027,Tameside 027B,12.95478132,2.66716086,47.46501112,44.72747961,2761.610865
E01006028,Tameside 028A,12.32859175,2.362731152,46.84662162,46.57209815,2748.611924
E01006029,Tameside 028B,11.88802817,2.085915493,49.19285915,46.85543662,2983.235629
E01006030,Tameside 028C,12.37252312,2.338837517,48.4918428,46.30305812,2927.854848
E01006031,Tameside 020A,12.42996255,2.387265918,47.99436704,46.01508614,2913.246752
E01006032,Tameside 020B,12.28075397,2.239087302,48.04095238,46.32358135,2947.289871
E01006033,Tameside 020C,12.19880419,2.248878924,49.46766069,46.34544843,3055.365937
E01006034,Tameside 020D,12.16745843,2.275534442,48.80897268,46.68711401,3099.370897
E01006035,Tameside 020E,12.07348438,2.160440906,48.54181261,46.89786895,2872.247294
E01006036,Tameside 020F,12.2937379,2.335054874,48.8442479,46.13194319,3024.533817
E01006037,Tameside 022C,10.74053628,1.436908517,50.37102524,49.35532334,3520.210673
E01006038,Tameside 022D,11.24392041,1.701547531,48.89246131,48.7518423,3173.571052
E01006039,Tameside 028D,11.63685152,2.043828265,48.12439177,47.50723614,3313.740382
E01006040,Tameside 028E,12.07785714,2.265714286,48.63794286,46.44878571,3118.987559
E01006041,Tameside 028F,11.33489461,1.822014052,50.25881343,47.98211553,3125.75842
E01006042,Tameside 030A,11.29034749,1.723552124,49.7527722,48.43857915,3280.983206
E01006043,Tameside 030B,11.58754209,1.914983165,49.29065657,47.9333165,3277.272904
E01006044,Tameside 030C,11.37027915,1.811986864,49.24475369,48.38063218,3323.144275
E01006045,Tameside 030D,11.05736138,1.550669216,49.67617591,49.18993308,3588.588458
E01006046,Tameside 030E,11.14955538,1.620048504,49.37967664,48.947308,3376.097068
E01006047,Tameside 023A,11.46847721,1.862269641,49.68041707,47.98312318,3300.682757
E01006048,Tameside 023B,11.12718964,1.6770754,48.99536938,48.72851485,3193.456953
E01006049,Tameside 023C,11.80218069,2.028037383,49.24201713,47.73056075,3059.839694
E01006050,Tameside 027C,13.01340283,2.735666418,46.53833209,44.96243485,2558.297469
E01006051,Tameside 023D,11.24429728,1.715967623,49.50989698,48.3800883,3375.865776
E01006052,Tameside 027D,12.61948376,2.512073272,46.9050458,46.21681099,2764.770058
E01006053,Tameside 001A,11.02289078,1.618051014,51.33119686,49.03845651,3512.625563
E01006054,Tameside 001B,11.96932067,2.073046019,47.20279766,47.27001461,2787.42233
E01006055,Tameside 001C,11.38074588,1.729401561,50.88493495,47.85370338,3393.54156
E01006056,Tameside 003A,13.13434453,2.786565547,48.23136511,45.0452221,2801.003516
E01006057,Tameside 001D,11.08261212,1.6184107,50.89199056,48.56730921,3365.135944
E01006058,Tameside 001E,11.3057554,1.800959233,50.21894484,48.277506,3167.606277
E01006059,Tameside 001F,11.27240461,1.757763975,51.03954747,48.52129547,3410.085597
E01006060,Tameside 008A,12.71614583,2.5078125,47.79585069,45.48763021,2801.716368
E01006061,Tameside 003B,11.9493188,2.170572207,49.14215804,46.65220708,3138.077375
E01006062,Tameside 003C,10.96506809,1.554174067,50.57765542,49.46264654,3608.278816
E01006063,Tameside 003D,11.13504274,1.673504274,50.03623077,48.58689744,3581.737917
E01006064,Tameside 008B,12.66589506,2.543209877,46.33689815,45.9118287,2674.994355
E01006065,Tameside 008C,12.55512943,2.447746884,48.34805369,45.63018217,2962.565637
E01006066,Tameside 008D,11.87947598,2.048908297,48.72772926,47.2991179,3060.695531
E01006067,Tameside 009A,11.29966555,1.793311037,50.9332107,48.35975251,3471.776504
E01006068,Tameside 009B,11.73753666,1.988269795,48.71321848,47.11952346,2788.392814
E01006069,Tameside 009C,12.22272048,2.240657698,48.79038864,46.35727952,3033.005599
E01006070,Tameside 015C,11.03508772,1.56232687,51.05935365,48.59374885,3448.026063
E01006071,Tameside 015D,10.79644708,1.505551443,49.66535899,49.25718727,3782.189208
E01006072,Tameside 015E,10.71070111,1.436900369,50.8937786,49.49583764,3921.3481
E01006073,Tameside 009D,12.49354181,2.43167913,48.67171312,45.85388171,3038.752319
E01006074,Trafford 025A,11.89255564,2.075211051,48.62351497,47.16111282,3233.955488
E01006075,Trafford 025B,11.1309973,1.745552561,50.69204852,48.5817628,3781.771299
E01006076,Trafford 025C,11.00270819,1.645903859,49.31038592,49.38371699,3447.617716
E01006077,Trafford 027A,11.47677794,1.865021771,49.92800435,48.03291001,3372.519328
E01006078,Trafford 024A,11.48549884,1.87587007,51.39447796,47.50412993,3395.753064
E01006079,Trafford 025D,10.98495851,1.582987552,51.39624481,48.6041027,3657.733877
E01006080,Trafford 024B,11.00192678,1.61014772,50.32211304,49.05909441,3597.80922
E01006081,Trafford 027B,10.8030303,1.489304813,50.70434938,49.38333333,4664.492667
E01006082,Trafford 027C,10.86593407,1.515750916,50.58805861,49.26649817,3906.563961
E01006083,Trafford 026A,10.7282197,1.424242424,51.18814394,49.53230114,4455.901701
E01006084,Trafford 026B,10.7342922,1.523088569,51.64121877,49.24056775,4199.775011
E01006085,Trafford 027D,11.02811245,1.643373494,50.30764659,49.50657028,3923.98542
E01006086,Trafford 027E,11.09786608,1.627667403,49.43755703,48.68710081,3596.774112
E01006087,Trafford 025E,10.82271242,1.581699346,50.44159314,49.09949346,4114.026334
E01006088,Trafford 026C,11.0648824,1.701540957,52.42201135,48.22742092,3663.361349
E01006089,Trafford 024C,11.08613445,1.682072829,51.31369748,48.35970588,3571.160649
E01006090,Trafford 020A,11.18600868,1.694685466,50.12658894,48.52571041,3336.751235
E01006091,Trafford 019A,11.33952125,1.774303859,51.32336102,47.87954079,3568.002696
E01006092,Trafford 019B,12.45624385,2.409046214,49.36047198,45.75693215,2957.260207
E01006093,Trafford 023A,10.60589172,1.417197452,50.97318471,49.51241242,3592.694075
E01006094,Trafford 020B,11.0113177,1.64995958,49.92066289,48.86070331,3775.580764
E01006095,Trafford 019C,10.9510291,1.575585522,50.78495387,48.8930802,3571.318537
E01006096,Trafford 020C,10.92839707,1.563059398,51.37606998,48.94220504,3887.59237
E01006097,Trafford 015A,10.93709884,1.596277279,49.62859435,49.10081515,3306.855239
E01006098,Trafford 014A,10.80851064,1.557059961,50.2743617,49.41179884,3941.555825
E01006099,Trafford 014B,10.98830409,1.574074074,50.33115984,48.88881092,3640.321883
E01006100,Trafford 020D,11.22416667,1.6925,49.86484167,48.74944167,3452.982884
E01006101,Trafford 021A,10.84273504,1.499145299,51.185,49.73551282,4087.477922
E01006102,Trafford 018A,11.28356808,1.694835681,49.93018779,48.4931831,3278.908554
E01006103,Trafford 020E,10.77210057,1.489051095,51.07056772,49.3118897,3912.694869
E01006104,Trafford 017A,11.43432716,1.832393231,48.31477035,48.23780016,3062.294246
E01006105,Trafford 017B,12.95604396,2.653846154,47.65760989,45.36427198,2848.569703
E01006106,Trafford 017C,11.96744574,2.180300501,48.24105175,47.27917362,3127.374359
E01006107,Trafford 017D,12.14332514,2.252252252,48.18121212,46.94886159,2850.458132
E01006108,Trafford 017E,13.14415907,2.811101906,47.85310688,44.53056338,2538.421423
E01006109,Trafford 001A,12.90742625,2.762970498,46.72901322,45.12686673,2526.530437
E01006110,Trafford 001B,12.0271261,2.24340176,48.76208944,46.48506598,3050.762259
E01006111,Trafford 001C,11.88185976,2.137195122,48.43367378,46.14976372,3041.938581
E01006112,Trafford 001D,11.71611072,2.103619588,48.59869411,46.78249113,3185.146767
E01006113,Trafford 004A,11.34060403,1.820469799,48.7867953,48.18339765,3561.114885
E01006114,Trafford 004B,11.80523256,2.159883721,48.6521875,47.01040698,3273.796974
E01006115,Trafford 004C,11.69525268,1.975497703,48.83496172,47.15171516,3388.57873
E01006116,Trafford 002A,10.93245779,1.626641651,49.99937148,48.99401501,3391.425687
E01006117,Trafford 002B,11.03353204,1.572280179,50.2523696,49.20228018,3601.205695
E01006118,Trafford 002C,11.50743802,1.836363636,48.94309091,47.94382645,3244.777737
E01006119,Trafford 002D,11.10445469,1.619815668,50.20317972,48.86569124,3456.134982
E01006120,Trafford 010A,10.92059337,1.55061082,50.00114311,49.41391798,3525.324612
E01006121,Trafford 002E,11.49672131,1.805737705,49.82791803,48.00806557,3488.140163
E01006122,Trafford 005A,10.88231293,1.571428571,49.82856463,49.09210884,3484.254606
E01006123,Trafford 005B,10.98439822,1.615156018,50.11561664,48.86967311,3617.446899
E01006124,Trafford 005C,10.73272273,1.407160699,50.26152373,50.04562032,3657.1926
E01006125,Trafford 007A,11.56369692,1.89009159,49.20154038,47.72956703,3250.993163
E01006126,Trafford 007B,11.99054545,2.114909091,48.16116364,47.19700364,2933.121269
E01006127,Trafford 007C,11.24980111,1.693715195,50.01606205,48.10530628,3369.101948
E01006128,Trafford 005D,11.17096336,1.645861601,49.7463772,48.57926052,3492.313768
E01006129,Trafford 010B,11.27019983,1.713292789,47.55749783,48.96761077,3096.819393
E01006130,Trafford 007D,11.19341275,1.719691661,51.05158374,48.41901191,3358.792807
E01006131,Trafford 005E,11.22004699,1.705559906,50.04480031,48.56025059,3520.785028
E01006132,Trafford 007E,11.4644588,1.835218094,49.59026656,48.11959612,3330.954594
E01006133,Trafford 010C,10.86956522,1.495819398,49.08945652,49.37809365,3440.589426
E01006134,Trafford 028A,10.69694467,1.487200661,51.15392238,49.35382329,4689.592548
E01006135,Trafford 028B,10.88124547,1.538740043,49.40419986,49.63606807,3866.135827
E01006136,Trafford 028C,10.83463339,1.555382215,49.86765991,49.22671607,3963.903268
E01006137,Trafford 028D,11.0173913,1.647826087,50.7869913,48.99498261,4237.349483
E01006138,Trafford 028E,11.12874659,1.698910082,48.39713896,48.84310627,3336.411538
E01006139,Trafford 026D,11.00988003,1.700070572,51.46095977,48.75585745,3588.593805
E01006140,Trafford 026E,11.2257319,1.791217257,50.853151,48.75971495,3798.506451
E01006141,Trafford 003A,11.54361371,1.957165109,49.5848053,47.45898754,3178.365488
E01006142,Trafford 011A,11.6598878,1.950210379,48.98708275,47.56063114,3082.758559
E01006143,Trafford 011B,11.2962692,1.782004389,50.20456474,48.50718361,3424.845498
E01006144,Trafford 011C,12.25402504,2.327370304,47.48330948,46.16906082,2722.38729
E01006145,Trafford 004D,12.11976048,2.232202262,48.65677977,46.73516966,3159.241786
E01006146,Trafford 004E,11.01145311,1.686471009,50.64005011,48.84534717,3659.411538
E01006147,Trafford 012A,11.01124649,1.566073102,51.25964386,48.71501406,3787.440573
E01006148,Trafford 016A,11.11875843,1.683535762,49.80287449,48.93557355,3533.231168
E01006149,Trafford 012B,11.49719326,1.780272654,49.76256616,48.19834804,3457.588892
E01006150,Trafford 012C,10.87360838,1.564505566,50.30952849,48.98410609,3593.236489
E01006151,Trafford 016B,10.8028731,1.504389465,50.03500399,49.29206704,4060.165414
E01006152,Trafford 016C,10.77761305,1.413639733,49.75432172,49.59117124,3961.824722
E01006153,Trafford 016D,10.7782194,1.522257552,49.55013514,49.62713831,3525.231926
E01006154,Trafford 012D,11.35142119,1.792420327,50.99305771,48.03287683,3502.696808
E01006155,Trafford 006A,11.55564263,1.884796238,50.66295455,47.54989028,3287.999513
E01006156,Trafford 008A,11.6394453,1.993836672,49.55543143,47.65824345,3113.561617
E01006157,Trafford 006B,11.32400589,1.810014728,49.87108984,47.90268041,3418.960286
E01006158,Trafford 008B,11.7520117,2.084125823,48.51125823,47.2443526,3017.378946
E01006159,Trafford 006C,12.16469719,2.289512555,49.2742836,46.2856647,3002.124672
E01006160,Trafford 015B,11.43495039,1.92337376,48.63676406,47.83266814,2936.881493
E01006161,Trafford 015C,11.15473079,1.696811291,50.48822269,48.22961317,3368.00374
E01006162,Trafford 015D,10.88782288,1.558671587,51.5864428,49.07277491,3630.274926
E01006163,Trafford 015E,11.02808622,1.658393207,51.63173089,48.08725669,3528.747076
E01006164,Trafford 014C,11.08987969,1.607926398,49.51899505,48.79789101,3340.579686
E01006165,Trafford 012E,11.74560872,1.95699576,51.01620836,47.07600242,3258.84057
E01006166,Trafford 013A,11.55599682,1.888006354,49.24661636,48.07659253,3134.036161
E01006167,Trafford 019D,12.81293303,2.569668976,46.34230177,45.42431101,2529.245538
E01006168,Trafford 019E,13.11595221,2.817990162,47.72463106,44.51011947,2639.000126
E01006169,Trafford 013B,11.01519757,1.613221884,49.26201368,49.0499848,3421.760657
E01006170,Trafford 013C,11.18810289,1.692122186,50.13574759,48.64804662,3378.538663
E01006171,Trafford 013D,12.14008621,2.22341954,48.16139368,46.71727011,2895.603551
E01006172,Trafford 016E,11.0224359,1.640224359,49.04709936,49.34524038,3338.44962
E01006173,Trafford 018B,11.07679325,1.602531646,50.57907173,49.13316456,3552.255181
E01006174,Trafford 014D,11.13079019,1.745912807,50.5040327,48.55664169,3314.892241
E01006175,Trafford 018C,12.2869166,2.36572303,47.56019128,46.25638868,2865.284989
E01006176,Trafford 018D,11.38662791,1.779796512,50.03519622,48.39337936,3326.652516
E01006177,Trafford 018E,12.22273074,2.290617849,49.2373074,46.2646148,3197.440282
E01006178,Trafford 014E,11.30006609,1.79709187,50.3440846,48.54365499,3462.265912
E01006179,Trafford 008C,12.01409396,2.191946309,47.84741611,47.07042953,2989.00398
E01006180,Trafford 011D,11.89271523,2.09205298,50.63947682,46.99370199,3397.671915
E01006181,Trafford 011E,11.64021995,1.958366064,49.01483896,47.3887824,3296.751977
E01006182,Trafford 006D,11.19852941,1.672385621,50.06458333,48.4615768,3522.067121
E01006183,Trafford 006E,11.30105105,1.724474474,49.53539039,48.47732733,3543.389536
E01006184,Trafford 008D,11.79688558,2.073121192,48.67551117,47.13650643,3283.464128
E01006185,Trafford 001E,11.97401936,2.254712175,50.02167601,45.5159297,2700.235336
E01006186,Trafford 003B,11.70603849,2.02455209,50.04067684,46.87552754,3083.542956
E01006187,Trafford 003C,11.8440367,2.067787971,49.95534149,47.06380734,3105.706814
E01006188,Trafford 001F,11.77959502,2.136292835,49.58858255,46.93908879,3328.471545
E01006189,Trafford 003D,11.70621791,2.001711352,49.70387336,47.14400456,3141.48075
E01006190,Trafford 021B,11.00898876,1.601498127,50.43642697,49.15028464,3801.707215
E01006191,Trafford 023B,10.63293173,1.420883534,51.23938153,49.84142972,3757.917062
E01006192,Trafford 023C,11.18272425,1.77076412,49.93742525,48.94843023,3656.991339
E01006193,Trafford 024D,11.0159129,1.620603015,51.08443049,48.65831658,3792.646768
E01006194,Trafford 024E,11.35610543,1.797202797,51.51897795,47.94020441,3559.507408
E01006195,Trafford 021C,11.03583978,1.641602249,50.65365425,48.88552354,3685.252286
E01006196,Trafford 021D,10.98315789,1.490526316,51.21493333,48.72369825,3680.383596
E01006197,Trafford 010D,11.16382253,1.73890785,50.02852389,48.21211604,3617.931515
E01006198,Trafford 009A,11.36656201,1.797488226,49.11160126,48.17464678,3262.642693
E01006199,Trafford 009B,12.06425406,2.093057607,48.87217873,46.54192024,2991.693058
E01006200,Trafford 009C,11.41851266,1.840189873,47.24787975,48.63825158,2991.397894
E01006201,Trafford 009D,11.44078947,1.805098684,50.04457237,47.88354441,3222.607518
E01006202,Trafford 009E,11.42809917,1.876859504,50.18166116,48.36199174,3450.494332
E01006203,Trafford 010E,10.82785467,1.480968858,50.69258651,49.0533564,4029.301938
E01006204,Trafford 022A,11.16381988,1.736801242,49.43199534,48.86329969,3478.484595
E01006205,Trafford 023D,10.99179581,1.499544211,49.45741112,49.48071103,3576.940506
E01006206,Trafford 022B,11.78537576,2.048747461,49.12113744,47.57163846,3171.1809
E01006207,Trafford 022C,12.49182764,2.420505201,46.46462853,46.28058692,2707.492688
E01006208,Trafford 022D,11.80513232,1.987169206,49.28878107,47.68739374,3331.050421
E01006209,Trafford 023E,10.85128983,1.536418816,49.798217,49.60404401,3644.224819
E01006210,Trafford 021E,11.12454479,1.662782229,50.10203205,48.61603787,3530.241802
E01006211,Trafford 022E,11.53194888,1.905750799,48.81465655,47.75399361,3171.139017
E01006212,Wigan 026A,11.19382504,1.686963979,48.77207547,48.66616638,3199.925367
E01006213,Wigan 024A,12.69224745,2.60375881,47.20432263,45.86624902,2871.648807
E01006214,Wigan 026B,12.12773723,2.218065693,48.5787865,46.93680657,3117.696156
E01006215,Wigan 024B,12.5003663,2.414652015,46.7127619,46.28252015,2774.017546
E01006216,Wigan 026C,11.28819444,1.744791667,50.37968171,47.87711806,3322.944291
E01006217,Wigan 024C,12.0975354,2.175144206,49.67884636,46.66704248,3150.377889
E01006218,Wigan 024D,12.26939017,2.277087034,50.14077561,46.24325044,3172.096019
E01006219,Wigan 024E,11.2440239,1.722111554,49.55047809,49.00443227,3338.929295
E01006220,Wigan 035A,12.02233903,2.11892247,47.79988173,46.95194481,2935.06526
E01006221,Wigan 035B,11.23041117,1.682699767,50.03165244,48.34940264,3323.542208
E01006222,Wigan 035C,10.69337442,1.402927581,50.25268875,49.49040832,3585.497111
E01006223,Wigan 036A,11.38268793,1.743356112,49.73640091,48.03476082,3205.53595
E01006224,Wigan 035D,11.11521926,1.635425623,51.93766982,48.30206363,3866.109454
E01006225,Wigan 036B,11.09097744,1.706015038,48.36928571,49.41936842,3634.359832
E01006226,Wigan 035E,11.09341826,1.627034678,49.73955414,48.76127389,3331.481324
E01006227,Wigan 038A,11.05211726,1.628664495,50.14025244,48.70759772,3370.312002
E01006228,Wigan 038B,11.24964739,1.7651622,50.1869464,47.92652327,3137.398505
E01006229,Wigan 002A,10.69959514,1.48097166,49.23740891,49.68711741,3432.159728
E01006230,Wigan 002B,10.95083267,1.630452022,50.56852498,48.98467883,3791.66696
E01006231,Wigan 004A,11.20711974,1.714401294,49.85316343,48.8136246,3515.012825
E01006232,Wigan 004B,11.01720959,1.580208974,50.41585741,48.79891825,3630.979639
E01006233,Wigan 002C,10.80823045,1.504526749,50.6262963,49.21023045,3996.265196
E01006234,Wigan 004C,11.37511962,1.835406699,48.03536842,47.93307177,3317.838368
E01006235,Wigan 004D,12.31785428,2.294635709,47.09154524,46.74179343,2841.181015
E01006236,Wigan 007A,11.01227936,1.603223331,49.77884114,49.29572525,3383.647729
E01006237,Wigan 002D,11.00284293,1.671641791,51.64840085,48.88122246,3878.983662
E01006238,Wigan 002E,12.32415421,2.379228954,47.12061369,46.54970889,2673.436655
E01006239,Wigan 017A,12.90647059,2.65,46.54287647,45.33349412,2645.572378
E01006240,Wigan 017B,12.89041096,2.549771689,47.5816621,45.11289498,2666.21386
E01006241,Wigan 017C,12.68797468,2.546835443,48.60718354,45.81773418,2984.693658
E01006242,Wigan 023A,11.60866667,1.929333333,48.78220667,48.08734,3077.598265
E01006243,Wigan 023B,11.28988095,1.692857143,50.4816369,48.06909524,3306.724745
E01006244,Wigan 023C,11.68476621,1.978129713,47.73366516,47.79490196,2740.527964
E01006245,Wigan 023D,11.44543744,1.848541863,50.51932738,47.55893227,3290.789215
E01006246,Wigan 034A,12.1471519,2.227848101,47.0220807,46.76859968,2875.519567
E01006247,Wigan 034B,11.072,1.655111111,49.52468444,48.81189333,3267.342927
E01006248,Wigan 031A,13.01577761,2.703981968,46.76843727,44.70685199,2358.406637
E01006249,Wigan 031B,12.50196696,2.424075531,48.33723839,46.01198269,3057.738058
E01006250,Wigan 029A,11.0516129,1.631541219,50.43917563,48.74896057,3544.466006
E01006251,Wigan 029B,11.4379562,1.758313058,50.14257097,48.21696675,3436.644042
E01006252,Wigan 034C,11.25178713,1.679904686,49.0251946,48.81285147,3290.921448
E01006253,Wigan 005A,12.05568268,2.218916857,47.72817696,47.51162471,3000.93469
E01006254,Wigan 005B,12.81786942,2.587628866,47.68107388,45.46691581,2868.560172
E01006255,Wigan 005C,11.10990712,1.633900929,49.73267028,48.66986068,3393.748722
E01006256,Wigan 005D,11.28633218,1.705882353,49.3958564,48.16820069,3083.378408
E01006257,Wigan 008A,11.23076923,1.719848053,50.17367521,48.32018993,3422.226162
